"date","game","users","new_revenue","revenue_past_month","sum_all_time_before","status","ltv","lifetime","language","age"
2022-11-01 00:00:00.000 +0200,game 3,FnaqKQlPHm2pH1+S+K+Gfg==,136.4,56.8,56.8,Retained,280.7,1,uk,19
2022-12-01 00:00:00.000 +0200,game 3,FnaqKQlPHm2pH1+S+K+Gfg==,87.5,136.4,193.2,Retained,280.7,2,uk,19
2022-08-01 00:00:00.000 +0300,game 3,fNc4x9raJu2OBcbtEloM7A==,58.1,0,0.0,New,58.1,0,ru,35
2022-09-01 00:00:00.000 +0300,game 3,fNc4x9raJu2OBcbtEloM7A==,0,58.1,58.1,Сhurned,58.1,1,ru,35
2022-10-01 00:00:00.000 +0300,game 3,fq8oNQ55zdVqL3GK0IjuYg==,116.4,0,0.0,New,116.4,0,uk,25
2022-11-01 00:00:00.000 +0200,game 3,fq8oNQ55zdVqL3GK0IjuYg==,0,116.4,116.4,Сhurned,116.4,1,uk,25
2022-04-01 00:00:00.000 +0300,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,96.4,0,0.0,New,727.2,0,uk,21
2022-05-01 00:00:00.000 +0300,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,76.0,96.4,96.4,Retained,727.2,1,uk,21
2022-06-01 00:00:00.000 +0300,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,0,76.0,172.4,Сhurned,727.2,2,uk,21
2022-07-01 00:00:00.000 +0300,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,134.4,0,172.4,Reactivated,727.2,3,uk,21
2022-08-01 00:00:00.000 +0300,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,0,134.4,306.8,Сhurned,727.2,4,uk,21
2022-09-01 00:00:00.000 +0300,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,107.6,0,306.8,Reactivated,727.2,5,uk,21
2022-10-01 00:00:00.000 +0300,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,123.5,107.6,414.4,Retained,727.2,6,uk,21
2022-11-01 00:00:00.000 +0200,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,93.4,123.5,537.9,Retained,727.2,7,uk,21
2022-12-01 00:00:00.000 +0200,game 3,Fqu+/F0rn1G4YP3f3yHA1Q==,95.9,93.4,631.3,Retained,727.2,8,uk,21
2022-07-01 00:00:00.000 +0300,game 3,fuL+cD0zV6Gn4ypTYmXUgw==,210.4,0,0.0,New,1459.1,0,uk,16
2022-08-01 00:00:00.000 +0300,game 3,fuL+cD0zV6Gn4ypTYmXUgw==,211.2,210.4,210.4,Retained,1459.1,1,uk,16
2022-09-01 00:00:00.000 +0300,game 3,fuL+cD0zV6Gn4ypTYmXUgw==,354.4,211.2,421.6,Retained,1459.1,2,uk,16
2022-10-01 00:00:00.000 +0300,game 3,fuL+cD0zV6Gn4ypTYmXUgw==,315.4,354.4,776.0,Retained,1459.1,3,uk,16
2022-11-01 00:00:00.000 +0200,game 3,fuL+cD0zV6Gn4ypTYmXUgw==,312.8,315.4,1091.4,Retained,1459.1,4,uk,16
2022-12-01 00:00:00.000 +0200,game 3,fuL+cD0zV6Gn4ypTYmXUgw==,54.9,312.8,1404.2,Retained,1459.1,5,uk,16
2022-07-01 00:00:00.000 +0300,game 3,fvYhEtD56gROaXqCi9/z/Q==,266.1,0,0.0,New,2025.9,0,uk,19
2022-08-01 00:00:00.000 +0300,game 3,fvYhEtD56gROaXqCi9/z/Q==,487.9,266.1,266.1,Retained,2025.9,1,uk,19
2022-09-01 00:00:00.000 +0300,game 3,fvYhEtD56gROaXqCi9/z/Q==,191.8,487.9,754.0,Retained,2025.9,2,uk,19
2022-10-01 00:00:00.000 +0300,game 3,fvYhEtD56gROaXqCi9/z/Q==,246.3,191.8,945.8,Retained,2025.9,3,uk,19
2022-11-01 00:00:00.000 +0200,game 3,fvYhEtD56gROaXqCi9/z/Q==,353.1,246.3,1192.1,Retained,2025.9,4,uk,19
2022-12-01 00:00:00.000 +0200,game 3,fvYhEtD56gROaXqCi9/z/Q==,480.7,353.1,1545.2,Retained,2025.9,5,uk,19
2022-03-01 00:00:00.000 +0200,game 3,Fx9+2aYPOHAS3fdXpLQ9Pg==,46.0,0,0.0,New,161.7,0,ru,35
2022-04-01 00:00:00.000 +0300,game 3,Fx9+2aYPOHAS3fdXpLQ9Pg==,0,46.0,46.0,Сhurned,161.7,1,ru,35
2022-05-01 00:00:00.000 +0300,game 3,Fx9+2aYPOHAS3fdXpLQ9Pg==,115.7,0,46.0,Reactivated,161.7,2,ru,35
2022-06-01 00:00:00.000 +0300,game 3,Fx9+2aYPOHAS3fdXpLQ9Pg==,0,115.7,161.7,Сhurned,161.7,3,ru,35
2022-05-01 00:00:00.000 +0300,game 3,fXlo39/YD2z9SEVShTXp6w==,63.6,0,0.0,New,63.6,0,uk,34
2022-06-01 00:00:00.000 +0300,game 3,fXlo39/YD2z9SEVShTXp6w==,0,63.6,63.6,Сhurned,63.6,1,uk,34
2022-09-01 00:00:00.000 +0300,game 3,G073LR6lQoatStpZMzNVOQ==,128.7,0,0.0,New,864.5,0,uk,25
2022-10-01 00:00:00.000 +0300,game 3,G073LR6lQoatStpZMzNVOQ==,61.1,128.7,128.7,Retained,864.5,1,uk,25
2022-11-01 00:00:00.000 +0200,game 3,G073LR6lQoatStpZMzNVOQ==,345.8,61.1,189.8,Retained,864.5,2,uk,25
2022-12-01 00:00:00.000 +0200,game 3,G073LR6lQoatStpZMzNVOQ==,328.9,345.8,535.6,Retained,864.5,3,uk,25
2022-07-01 00:00:00.000 +0300,game 3,G9053rs6jbKItKUhrUdLew==,172.4,0,0.0,New,1008.5,0,uk,27
2022-08-01 00:00:00.000 +0300,game 3,G9053rs6jbKItKUhrUdLew==,153.8,172.4,172.4,Retained,1008.5,1,uk,27
2022-09-01 00:00:00.000 +0300,game 3,G9053rs6jbKItKUhrUdLew==,238.2,153.8,326.2,Retained,1008.5,2,uk,27
2022-10-01 00:00:00.000 +0300,game 3,G9053rs6jbKItKUhrUdLew==,0,238.2,564.4,Сhurned,1008.5,3,uk,27
2022-11-01 00:00:00.000 +0200,game 3,G9053rs6jbKItKUhrUdLew==,381.0,0,564.4,Reactivated,1008.5,4,uk,27
2022-12-01 00:00:00.000 +0200,game 3,G9053rs6jbKItKUhrUdLew==,63.1,381.0,945.4,Retained,1008.5,5,uk,27
2022-04-01 00:00:00.000 +0300,game 3,GEAVJz1gd3SThbDZR01fcA==,320.3,0,0.0,New,1222.2,0,uk,14
2022-05-01 00:00:00.000 +0300,game 3,GEAVJz1gd3SThbDZR01fcA==,177.1,320.3,320.3,Retained,1222.2,1,uk,14
2022-06-01 00:00:00.000 +0300,game 3,GEAVJz1gd3SThbDZR01fcA==,132.2,177.1,497.4,Retained,1222.2,2,uk,14
2022-07-01 00:00:00.000 +0300,game 3,GEAVJz1gd3SThbDZR01fcA==,276.3,132.2,629.6,Retained,1222.2,3,uk,14
2022-08-01 00:00:00.000 +0300,game 3,GEAVJz1gd3SThbDZR01fcA==,0,276.3,905.9,Сhurned,1222.2,4,uk,14
2022-09-01 00:00:00.000 +0300,game 3,GEAVJz1gd3SThbDZR01fcA==,220.2,0,905.9,Reactivated,1222.2,5,uk,14
2022-10-01 00:00:00.000 +0300,game 3,GEAVJz1gd3SThbDZR01fcA==,96.1,220.2,1126.1,Retained,1222.2,6,uk,14
2022-11-01 00:00:00.000 +0200,game 3,GEAVJz1gd3SThbDZR01fcA==,0,96.1,1222.2,Сhurned,1222.2,7,uk,14
2022-06-01 00:00:00.000 +0300,game 3,geIiJ1L04w2qAE0qzQUb2g==,187.9,0,0.0,New,990.5,0,uk,23
2022-07-01 00:00:00.000 +0300,game 3,geIiJ1L04w2qAE0qzQUb2g==,392.6,187.9,187.9,Retained,990.5,1,uk,23
2022-08-01 00:00:00.000 +0300,game 3,geIiJ1L04w2qAE0qzQUb2g==,110.7,392.6,580.5,Retained,990.5,2,uk,23
2022-09-01 00:00:00.000 +0300,game 3,geIiJ1L04w2qAE0qzQUb2g==,84.0,110.7,691.2,Retained,990.5,3,uk,23
2022-10-01 00:00:00.000 +0300,game 3,geIiJ1L04w2qAE0qzQUb2g==,136.3,84.0,775.2,Retained,990.5,4,uk,23
2022-11-01 00:00:00.000 +0200,game 3,geIiJ1L04w2qAE0qzQUb2g==,79.0,136.3,911.5,Retained,990.5,5,uk,23
2022-12-01 00:00:00.000 +0200,game 3,geIiJ1L04w2qAE0qzQUb2g==,0,79.0,990.5,Сhurned,990.5,6,uk,23
2022-12-01 00:00:00.000 +0200,game 3,GeLWEsTiQ25xFxDGxLyEJg==,60.5,0,0.0,New,60.5,0,uk,26
2022-11-01 00:00:00.000 +0200,game 3,GetHmCsisRTAnwhuBEMa9Q==,438.4,0,0.0,New,1026.5,0,ru,16
2022-12-01 00:00:00.000 +0200,game 3,GetHmCsisRTAnwhuBEMa9Q==,588.1,438.4,438.4,Retained,1026.5,1,ru,16
2022-03-01 00:00:00.000 +0200,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,62.8,0,0.0,New,2554.6,0,uk,16
2022-04-01 00:00:00.000 +0300,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,470.8,62.8,62.8,Retained,2554.6,1,uk,16
2022-05-01 00:00:00.000 +0300,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,246.7,470.8,533.6,Retained,2554.6,2,uk,16
2022-06-01 00:00:00.000 +0300,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,303.6,246.7,780.3,Retained,2554.6,3,uk,16
2022-07-01 00:00:00.000 +0300,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,168.5,303.6,1083.9,Retained,2554.6,4,uk,16
2022-08-01 00:00:00.000 +0300,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,285.3,168.5,1252.4,Retained,2554.6,5,uk,16
2022-09-01 00:00:00.000 +0300,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,0,285.3,1537.7,Сhurned,2554.6,6,uk,16
2022-10-01 00:00:00.000 +0300,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,558.9,0,1537.7,Reactivated,2554.6,7,uk,16
2022-11-01 00:00:00.000 +0200,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,279.2,558.9,2096.6,Retained,2554.6,8,uk,16
2022-12-01 00:00:00.000 +0200,game 3,Ghk2iJmzSUW4qLsmJgwOcw==,178.8,279.2,2375.8,Retained,2554.6,9,uk,16
2022-08-01 00:00:00.000 +0300,game 3,GjL6ipu28pHPFxZJPuplNQ==,60.3,0,0.0,New,60.3,0,uk,28
2022-09-01 00:00:00.000 +0300,game 3,GjL6ipu28pHPFxZJPuplNQ==,0,60.3,60.3,Сhurned,60.3,1,uk,28
2022-05-01 00:00:00.000 +0300,game 3,GOl6BQXsy0zvbvIWIoKEQw==,237.1,0,0.0,New,1712.7,0,ru,18
2022-06-01 00:00:00.000 +0300,game 3,GOl6BQXsy0zvbvIWIoKEQw==,0,237.1,237.1,Сhurned,1712.7,1,ru,18
2022-07-01 00:00:00.000 +0300,game 3,GOl6BQXsy0zvbvIWIoKEQw==,420.8,0,237.1,Reactivated,1712.7,2,ru,18
2022-08-01 00:00:00.000 +0300,game 3,GOl6BQXsy0zvbvIWIoKEQw==,279.5,420.8,657.9,Retained,1712.7,3,ru,18
2022-09-01 00:00:00.000 +0300,game 3,GOl6BQXsy0zvbvIWIoKEQw==,67.0,279.5,937.4,Retained,1712.7,4,ru,18
2022-10-01 00:00:00.000 +0300,game 3,GOl6BQXsy0zvbvIWIoKEQw==,512.2,67.0,1004.4,Retained,1712.7,5,ru,18
2022-11-01 00:00:00.000 +0200,game 3,GOl6BQXsy0zvbvIWIoKEQw==,196.1,512.2,1516.6,Retained,1712.7,6,ru,18
2022-12-01 00:00:00.000 +0200,game 3,GOl6BQXsy0zvbvIWIoKEQw==,0,196.1,1712.7,Сhurned,1712.7,7,ru,18
2022-09-01 00:00:00.000 +0300,game 3,G+PCL1Jo+k4D3zpLGa3+aQ==,66.4,0,0.0,New,428.5,0,uk,25
2022-10-01 00:00:00.000 +0300,game 3,G+PCL1Jo+k4D3zpLGa3+aQ==,84.7,66.4,66.4,Retained,428.5,1,uk,25
2022-11-01 00:00:00.000 +0200,game 3,G+PCL1Jo+k4D3zpLGa3+aQ==,79.4,84.7,151.1,Retained,428.5,2,uk,25
2022-12-01 00:00:00.000 +0200,game 3,G+PCL1Jo+k4D3zpLGa3+aQ==,198.0,79.4,230.5,Retained,428.5,3,uk,25
2022-04-01 00:00:00.000 +0300,game 3,gPRMy8HkmaiyX+13OxuP/A==,204.8,0,0.0,New,1258.3,0,ru,21
2022-05-01 00:00:00.000 +0300,game 3,gPRMy8HkmaiyX+13OxuP/A==,81.3,204.8,204.8,Retained,1258.3,1,ru,21
2022-06-01 00:00:00.000 +0300,game 3,gPRMy8HkmaiyX+13OxuP/A==,152.2,81.3,286.1,Retained,1258.3,2,ru,21
2022-07-01 00:00:00.000 +0300,game 3,gPRMy8HkmaiyX+13OxuP/A==,312.3,152.2,438.3,Retained,1258.3,3,ru,21
2022-08-01 00:00:00.000 +0300,game 3,gPRMy8HkmaiyX+13OxuP/A==,63.8,312.3,750.6,Retained,1258.3,4,ru,21
2022-09-01 00:00:00.000 +0300,game 3,gPRMy8HkmaiyX+13OxuP/A==,196.2,63.8,814.4,Retained,1258.3,5,ru,21
2022-10-01 00:00:00.000 +0300,game 3,gPRMy8HkmaiyX+13OxuP/A==,140.1,196.2,1010.6,Retained,1258.3,6,ru,21
2022-11-01 00:00:00.000 +0200,game 3,gPRMy8HkmaiyX+13OxuP/A==,107.6,140.1,1150.7,Retained,1258.3,7,ru,21
2022-12-01 00:00:00.000 +0200,game 3,gPRMy8HkmaiyX+13OxuP/A==,0,107.6,1258.3,Сhurned,1258.3,8,ru,21
2022-04-01 00:00:00.000 +0300,game 3,Grpkzd4XIHh+ZbTMNxnUGg==,130.4,0,0.0,New,400.0,0,ru,30
2022-05-01 00:00:00.000 +0300,game 3,Grpkzd4XIHh+ZbTMNxnUGg==,153.6,130.4,130.4,Retained,400.0,1,ru,30
2022-06-01 00:00:00.000 +0300,game 3,Grpkzd4XIHh+ZbTMNxnUGg==,53.1,153.6,284.0,Retained,400.0,2,ru,30
2022-07-01 00:00:00.000 +0300,game 3,Grpkzd4XIHh+ZbTMNxnUGg==,0,53.1,337.1,Сhurned,400.0,3,ru,30
2022-10-01 00:00:00.000 +0300,game 3,Grpkzd4XIHh+ZbTMNxnUGg==,62.9,0,337.1,Reactivated,400.0,6,ru,30
2022-11-01 00:00:00.000 +0200,game 3,Grpkzd4XIHh+ZbTMNxnUGg==,0,62.9,400.0,Сhurned,400.0,7,ru,30
2022-07-01 00:00:00.000 +0300,game 3,gT0iqDKuIXNm4ceMd9eZ1A==,338.0,0,0.0,New,1137.8,0,uk,20
2022-08-01 00:00:00.000 +0300,game 3,gT0iqDKuIXNm4ceMd9eZ1A==,211.9,338.0,338.0,Retained,1137.8,1,uk,20
2022-09-01 00:00:00.000 +0300,game 3,gT0iqDKuIXNm4ceMd9eZ1A==,183.2,211.9,549.9,Retained,1137.8,2,uk,20
2022-10-01 00:00:00.000 +0300,game 3,gT0iqDKuIXNm4ceMd9eZ1A==,142.5,183.2,733.1,Retained,1137.8,3,uk,20
2022-11-01 00:00:00.000 +0200,game 3,gT0iqDKuIXNm4ceMd9eZ1A==,176.6,142.5,875.6,Retained,1137.8,4,uk,20
2022-12-01 00:00:00.000 +0200,game 3,gT0iqDKuIXNm4ceMd9eZ1A==,85.6,176.6,1052.2,Retained,1137.8,5,uk,20
2022-06-01 00:00:00.000 +0300,game 3,GUNmu9bjwltT1/vYgzDEDQ==,49.7,0,0.0,New,49.7,0,uk,16
2022-07-01 00:00:00.000 +0300,game 3,GUNmu9bjwltT1/vYgzDEDQ==,0,49.7,49.7,Сhurned,49.7,1,uk,16
2022-08-01 00:00:00.000 +0300,game 3,gxZPbCoYIu8slavUm05KGA==,72.6,0,0.0,New,541.1,0,ru,14
2022-09-01 00:00:00.000 +0300,game 3,gxZPbCoYIu8slavUm05KGA==,181.5,72.6,72.6,Retained,541.1,1,ru,14
2022-10-01 00:00:00.000 +0300,game 3,gxZPbCoYIu8slavUm05KGA==,54.7,181.5,254.1,Retained,541.1,2,ru,14
2022-11-01 00:00:00.000 +0200,game 3,gxZPbCoYIu8slavUm05KGA==,107.1,54.7,308.8,Retained,541.1,3,ru,14
2022-12-01 00:00:00.000 +0200,game 3,gxZPbCoYIu8slavUm05KGA==,125.2,107.1,415.9,Retained,541.1,4,ru,14
2022-04-01 00:00:00.000 +0300,game 3,H2Tik+BqoLgAQX4uSw/8vA==,52.6,0,0.0,New,449.1,0,uk,30
2022-05-01 00:00:00.000 +0300,game 3,H2Tik+BqoLgAQX4uSw/8vA==,44.3,52.6,52.6,Retained,449.1,1,uk,30
2022-06-01 00:00:00.000 +0300,game 3,H2Tik+BqoLgAQX4uSw/8vA==,187.8,44.3,96.9,Retained,449.1,2,uk,30
2022-07-01 00:00:00.000 +0300,game 3,H2Tik+BqoLgAQX4uSw/8vA==,66.4,187.8,284.7,Retained,449.1,3,uk,30
2022-08-01 00:00:00.000 +0300,game 3,H2Tik+BqoLgAQX4uSw/8vA==,0,66.4,351.1,Сhurned,449.1,4,uk,30
2022-09-01 00:00:00.000 +0300,game 3,H2Tik+BqoLgAQX4uSw/8vA==,98.0,0,351.1,Reactivated,449.1,5,uk,30
2022-10-01 00:00:00.000 +0300,game 3,H2Tik+BqoLgAQX4uSw/8vA==,0,98.0,449.1,Сhurned,449.1,6,uk,30
2022-03-01 00:00:00.000 +0200,game 3,H44DjZG42orzuBXLai7JkA==,48.8,0,0.0,New,48.8,0,ru,29
2022-04-01 00:00:00.000 +0300,game 3,H44DjZG42orzuBXLai7JkA==,0,48.8,48.8,Сhurned,48.8,1,ru,29
2022-04-01 00:00:00.000 +0300,game 3,Hamw6F2EZmJfI2glmE2NEg==,154.9,0,0.0,New,890.9,0,ru,24
2022-05-01 00:00:00.000 +0300,game 3,Hamw6F2EZmJfI2glmE2NEg==,57.2,154.9,154.9,Retained,890.9,1,ru,24
2022-06-01 00:00:00.000 +0300,game 3,Hamw6F2EZmJfI2glmE2NEg==,117.6,57.2,212.1,Retained,890.9,2,ru,24
2022-07-01 00:00:00.000 +0300,game 3,Hamw6F2EZmJfI2glmE2NEg==,204.9,117.6,329.7,Retained,890.9,3,ru,24
2022-08-01 00:00:00.000 +0300,game 3,Hamw6F2EZmJfI2glmE2NEg==,133.0,204.9,534.6,Retained,890.9,4,ru,24
2022-09-01 00:00:00.000 +0300,game 3,Hamw6F2EZmJfI2glmE2NEg==,76.7,133.0,667.6,Retained,890.9,5,ru,24
2022-10-01 00:00:00.000 +0300,game 3,Hamw6F2EZmJfI2glmE2NEg==,69.7,76.7,744.3,Retained,890.9,6,ru,24
2022-11-01 00:00:00.000 +0200,game 3,Hamw6F2EZmJfI2glmE2NEg==,76.9,69.7,814.0,Retained,890.9,7,ru,24
2022-12-01 00:00:00.000 +0200,game 3,Hamw6F2EZmJfI2glmE2NEg==,0,76.9,890.9,Сhurned,890.9,8,ru,24
2022-07-01 00:00:00.000 +0300,game 3,hi1ErLiMLDP0HWvMqLKv6g==,431.9,0,0.0,New,1575.1,0,ru,18
2022-08-01 00:00:00.000 +0300,game 3,hi1ErLiMLDP0HWvMqLKv6g==,117.8,431.9,431.9,Retained,1575.1,1,ru,18
2022-09-01 00:00:00.000 +0300,game 3,hi1ErLiMLDP0HWvMqLKv6g==,291.7,117.8,549.7,Retained,1575.1,2,ru,18
2022-10-01 00:00:00.000 +0300,game 3,hi1ErLiMLDP0HWvMqLKv6g==,202.1,291.7,841.4,Retained,1575.1,3,ru,18
2022-11-01 00:00:00.000 +0200,game 3,hi1ErLiMLDP0HWvMqLKv6g==,229.4,202.1,1043.5,Retained,1575.1,4,ru,18
2022-12-01 00:00:00.000 +0200,game 3,hi1ErLiMLDP0HWvMqLKv6g==,302.2,229.4,1272.9,Retained,1575.1,5,ru,18
2022-03-01 00:00:00.000 +0200,game 3,HJccOn6v5KHqBa8wRu42oQ==,101.2,0,0.0,New,365.9,0,uk,20
2022-04-01 00:00:00.000 +0300,game 3,HJccOn6v5KHqBa8wRu42oQ==,0,101.2,101.2,Сhurned,365.9,1,uk,20
2022-05-01 00:00:00.000 +0300,game 3,HJccOn6v5KHqBa8wRu42oQ==,69.1,0,101.2,Reactivated,365.9,2,uk,20
2022-06-01 00:00:00.000 +0300,game 3,HJccOn6v5KHqBa8wRu42oQ==,0,69.1,170.3,Сhurned,365.9,3,uk,20
2022-07-01 00:00:00.000 +0300,game 3,HJccOn6v5KHqBa8wRu42oQ==,92.4,0,170.3,Reactivated,365.9,4,uk,20
2022-08-01 00:00:00.000 +0300,game 3,HJccOn6v5KHqBa8wRu42oQ==,0,92.4,262.7,Сhurned,365.9,5,uk,20
2022-09-01 00:00:00.000 +0300,game 3,HJccOn6v5KHqBa8wRu42oQ==,103.2,0,262.7,Reactivated,365.9,6,uk,20
2022-10-01 00:00:00.000 +0300,game 3,HJccOn6v5KHqBa8wRu42oQ==,0,103.2,365.9,Сhurned,365.9,7,uk,20
2022-10-01 00:00:00.000 +0300,game 3,hJC/g1L2PFnPlGoqsvD2/g==,106.2,0,0.0,New,241.6,0,ru,26
2022-11-01 00:00:00.000 +0200,game 3,hJC/g1L2PFnPlGoqsvD2/g==,135.4,106.2,106.2,Retained,241.6,1,ru,26
2022-12-01 00:00:00.000 +0200,game 3,hJC/g1L2PFnPlGoqsvD2/g==,0,135.4,241.6,Сhurned,241.6,2,ru,26
2022-06-01 00:00:00.000 +0300,game 3,HjI8n/FVfaGZ4bIEwrZPGw==,116.6,0,0.0,New,116.6,0,ru,29
2022-07-01 00:00:00.000 +0300,game 3,HjI8n/FVfaGZ4bIEwrZPGw==,0,116.6,116.6,Сhurned,116.6,1,ru,29
2022-04-01 00:00:00.000 +0300,game 3,hkNuy6dTFIFcsQQfT5YkwQ==,74.3,0,0.0,New,74.3,0,uk,21
2022-05-01 00:00:00.000 +0300,game 3,hkNuy6dTFIFcsQQfT5YkwQ==,0,74.3,74.3,Сhurned,74.3,1,uk,21
2022-10-01 00:00:00.000 +0300,game 3,HQB3hZuYcu0z8jVIl5bbug==,226.6,0,0.0,New,355.2,0,uk,17
2022-11-01 00:00:00.000 +0200,game 3,HQB3hZuYcu0z8jVIl5bbug==,47.0,226.6,226.6,Retained,355.2,1,uk,17
2022-12-01 00:00:00.000 +0200,game 3,HQB3hZuYcu0z8jVIl5bbug==,81.6,47.0,273.6,Retained,355.2,2,uk,17
2022-04-01 00:00:00.000 +0300,game 3,HRBsRwGu5mkTvZBTNpA0tQ==,218.7,0,0.0,New,295.2,0,ru,17
2022-05-01 00:00:00.000 +0300,game 3,HRBsRwGu5mkTvZBTNpA0tQ==,76.5,218.7,218.7,Retained,295.2,1,ru,17
2022-06-01 00:00:00.000 +0300,game 3,HRBsRwGu5mkTvZBTNpA0tQ==,0,76.5,295.2,Сhurned,295.2,2,ru,17
2022-04-01 00:00:00.000 +0300,game 3,hRkRI5YBVIH6bbqIDTbung==,246.6,0,0.0,New,306.9,0,uk,19
2022-05-01 00:00:00.000 +0300,game 3,hRkRI5YBVIH6bbqIDTbung==,60.3,246.6,246.6,Retained,306.9,1,uk,19
2022-06-01 00:00:00.000 +0300,game 3,hRkRI5YBVIH6bbqIDTbung==,0,60.3,306.9,Сhurned,306.9,2,uk,19
2022-07-01 00:00:00.000 +0300,game 3,hvvcK5gx+FdZE6DZA3df+Q==,51.0,0,0.0,New,51.0,0,uk,29
2022-08-01 00:00:00.000 +0300,game 3,hvvcK5gx+FdZE6DZA3df+Q==,0,51.0,51.0,Сhurned,51.0,1,uk,29
2022-07-01 00:00:00.000 +0300,game 3,HWpnvfSvYzUsQCcCKhetIg==,103.5,0,0.0,New,1465.2,0,uk,19
2022-08-01 00:00:00.000 +0300,game 3,HWpnvfSvYzUsQCcCKhetIg==,375.8,103.5,103.5,Retained,1465.2,1,uk,19
2022-09-01 00:00:00.000 +0300,game 3,HWpnvfSvYzUsQCcCKhetIg==,135.3,375.8,479.3,Retained,1465.2,2,uk,19
2022-10-01 00:00:00.000 +0300,game 3,HWpnvfSvYzUsQCcCKhetIg==,245.7,135.3,614.6,Retained,1465.2,3,uk,19
2022-11-01 00:00:00.000 +0200,game 3,HWpnvfSvYzUsQCcCKhetIg==,268.4,245.7,860.3,Retained,1465.2,4,uk,19
2022-12-01 00:00:00.000 +0200,game 3,HWpnvfSvYzUsQCcCKhetIg==,336.5,268.4,1128.7,Retained,1465.2,5,uk,19
2022-03-01 00:00:00.000 +0200,game 3,HxWcXHURvvtOJkrXAcDxQg==,242.7,0,0.0,New,2246.3,0,uk,15
2022-04-01 00:00:00.000 +0300,game 3,HxWcXHURvvtOJkrXAcDxQg==,302.6,242.7,242.7,Retained,2246.3,1,uk,15
2022-05-01 00:00:00.000 +0300,game 3,HxWcXHURvvtOJkrXAcDxQg==,450.8,302.6,545.3,Retained,2246.3,2,uk,15
2022-06-01 00:00:00.000 +0300,game 3,HxWcXHURvvtOJkrXAcDxQg==,245.5,450.8,996.1,Retained,2246.3,3,uk,15
2022-07-01 00:00:00.000 +0300,game 3,HxWcXHURvvtOJkrXAcDxQg==,152.8,245.5,1241.6,Retained,2246.3,4,uk,15
2022-08-01 00:00:00.000 +0300,game 3,HxWcXHURvvtOJkrXAcDxQg==,262.7,152.8,1394.4,Retained,2246.3,5,uk,15
2022-09-01 00:00:00.000 +0300,game 3,HxWcXHURvvtOJkrXAcDxQg==,156.6,262.7,1657.1,Retained,2246.3,6,uk,15
2022-10-01 00:00:00.000 +0300,game 3,HxWcXHURvvtOJkrXAcDxQg==,140.8,156.6,1813.7,Retained,2246.3,7,uk,15
2022-11-01 00:00:00.000 +0200,game 3,HxWcXHURvvtOJkrXAcDxQg==,227.6,140.8,1954.5,Retained,2246.3,8,uk,15
2022-12-01 00:00:00.000 +0200,game 3,HxWcXHURvvtOJkrXAcDxQg==,64.2,227.6,2182.1,Retained,2246.3,9,uk,15
2022-12-01 00:00:00.000 +0200,game 3,hZgZSp9Xf7/Bsye+tOipCA==,230.3,0,0.0,New,230.3,0,ru,19
2022-04-01 00:00:00.000 +0300,game 3,HZqx1XVZ1mb7lM9T61x+DA==,53.6,0,0.0,New,153.8,0,ru,43
2022-05-01 00:00:00.000 +0300,game 3,HZqx1XVZ1mb7lM9T61x+DA==,0,53.6,53.6,Сhurned,153.8,1,ru,43
2022-08-01 00:00:00.000 +0300,game 3,HZqx1XVZ1mb7lM9T61x+DA==,49.4,0,53.6,Reactivated,153.8,4,ru,43
2022-09-01 00:00:00.000 +0300,game 3,HZqx1XVZ1mb7lM9T61x+DA==,0,49.4,103.0,Сhurned,153.8,5,ru,43
2022-11-01 00:00:00.000 +0200,game 3,HZqx1XVZ1mb7lM9T61x+DA==,50.8,0,103.0,Reactivated,153.8,7,ru,43
2022-12-01 00:00:00.000 +0200,game 3,HZqx1XVZ1mb7lM9T61x+DA==,0,50.8,153.8,Сhurned,153.8,8,ru,43
2022-12-01 00:00:00.000 +0200,game 3,i0Pv5hwwYBxiPeCQ/AmnxQ==,229.6,0,0.0,New,229.6,0,ru,17
2022-09-01 00:00:00.000 +0300,game 3,I8yTxTfERu6jtLOfWB0dFQ==,158.7,0,0.0,New,158.7,0,ru,33
2022-10-01 00:00:00.000 +0300,game 3,I8yTxTfERu6jtLOfWB0dFQ==,0,158.7,158.7,Сhurned,158.7,1,ru,33
2022-08-01 00:00:00.000 +0300,game 3,ICBVvRc9TR+qF7IoBfEWsQ==,162.7,0,0.0,New,729.7,0,uk,18
